Created on 01-28-2021,https://www.CryptoDataDownload.com,,,,,,
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1605844800000,11/20/2020 4:00,ETHUSD,485.13,519.48,482.22,508.78,26346.39423739
1605931200000,11/21/2020 4:00,ETHUSD,508.78,562.12,503.16,549.85,24644.48775864
1606017600000,11/22/2020 4:00,ETHUSD,549.85,581.77,511.8,574.51,20369.89332043
1606104000000,11/23/2020 4:00,ETHUSD,574.51,622.04,570.96,614.38,35499.46892068
1606190400000,11/24/2020 4:00,ETHUSD,614.38,623.67,581.33,585.19,63736.33962254
1606276800000,11/25/2020 4:00,ETHUSD,585.19,604.7,501.95,534.37,43848.95781188
1606363200000,11/26/2020 4:00,ETHUSD,534.37,537.41,482,519.97,56198.43989079
1606449600000,11/27/2020 4:00,ETHUSD,519.97,529.28,494,515.39,27217.35125816
1606536000000,11/28/2020 4:00,ETHUSD,515.39,548.47,507,543.73,17707.16610937
1606622400000,11/29/2020 4:00,ETHUSD,543.73,593,536.4,588.8,15645.14580484
1606708800000,11/30/2020 4:00,ETHUSD,588.8,617.75,571.06,605.35,29971.40826406
1606795200000,12/1/2020 4:00,ETHUSD,605.35,636.4,562,585.15,54058.43412967
1606881600000,12/2/2020 4:00,ETHUSD,585.15,604.7,577.4,595.79,13109.665325
1606968000000,12/3/2020 4:00,ETHUSD,595.79,624.78,586.52,602.86,16615.05447188
1607054400000,12/4/2020 4:00,ETHUSD,602.86,602.86,567.37,576.12,1683.92613962
1607140800000,12/5/2020 4:00,ETHUSD,576.12,607.62,576.1,597.47,7393.57338832
1607227200000,12/6/2020 4:00,ETHUSD,597.47,603.79,584.54,595.38,6578.70810402
1607313600000,12/7/2020 4:00,ETHUSD,595.38,601.68,585,588.56,10884.47823582
1607400000000,12/8/2020 4:00,ETHUSD,588.56,595,541.38,552,18438.09296229
1607486400000,12/9/2020 4:00,ETHUSD,552,578,530.53,567.47,26080.94620351
1607572800000,12/10/2020 4:00,ETHUSD,567.47,567.47,543.2,547.43,590.9788788
1607659200000,12/11/2020 4:00,ETHUSD,547.43,557.89,535.5,554.7,18179.63229073
1607745600000,12/12/2020 4:00,ETHUSD,554.7,574.33,551.76,565.56,7645.7902087
1607832000000,12/13/2020 4:00,ETHUSD,565.56,595,564.56,590.61,12194.03421161
1607918400000,12/14/2020 4:00,ETHUSD,590.61,597.32,575.2,593.22,8587.60829708
1608004800000,12/15/2020 4:00,ETHUSD,593.22,593.6,579,583.91,8212.25567097
1608091200000,12/16/2020 4:00,ETHUSD,583.91,652.35,581.55,637.13,35279.14258317
1608177600000,12/17/2020 4:00,ETHUSD,637.13,654.74,629.97,643.87,6956.60536118
1608264000000,12/18/2020 4:00,ETHUSD,643.87,664,632.22,656.84,14798.43910442
1608350400000,12/19/2020 4:00,ETHUSD,656.84,671.38,642.39,647.62,14401.16554568
1608436800000,12/20/2020 4:00,ETHUSD,647.62,661.48,622.23,645.28,16997.78188601
1608523200000,12/21/2020 4:00,ETHUSD,645.28,648.15,596.34,610.01,48807.38481367
1608609600000,12/22/2020 4:00,ETHUSD,610.01,638.5,588.2,622.78,20946.51372482
1608696000000,12/23/2020 4:00,ETHUSD,622.78,624.61,550,574.95,40550.11856449
1608782400000,12/24/2020 4:00,ETHUSD,574.95,615.76,570.33,605.86,11857.97240525
1608868800000,12/25/2020 4:00,ETHUSD,605.86,636.88,604.43,633.99,23176.0142122
1608955200000,12/26/2020 4:00,ETHUSD,633.99,652.62,615.73,643.47,30709.30610266
1609041600000,12/27/2020 4:00,ETHUSD,643.47,717.64,616.03,703.28,53071.9417708
1609128000000,12/28/2020 4:00,ETHUSD,703.28,747.26,697.57,698.91,43893.67224632
1609214400000,12/29/2020 4:00,ETHUSD,698.91,746.68,688.05,732.69,42523.08089594
1609300800000,12/30/2020 4:00,ETHUSD,732.69,759,716.32,743.7,47416.00440649
1609387200000,12/31/2020 4:00,ETHUSD,743.7,755.5,722.03,746.69,22294.91003276
1609473600000,1/1/2021 4:00,ETHUSD,746.69,748.5,716,732.14,20636.0196371
1609560000000,1/2/2021 4:00,ETHUSD,732.14,788.93,725,773.66,45045.50184404
1609646400000,1/3/2021 4:00,ETHUSD,773.66,1028,770,1023.12,111543.01654466
1609732800000,1/4/2021 4:00,ETHUSD,1023.12,1171.05,880,1001.72,153231.68820809
1609819200000,1/5/2021 4:00,ETHUSD,1001.72,1128.05,975,1080.09,73249.58829307
1609905600000,1/6/2021 4:00,ETHUSD,1080.09,1228.86,1075.63,1218.41,89943.34403554
1609992000000,1/7/2021 4:00,ETHUSD,1218.41,1218.41,1065.73,1152.91,21438.40133408
1610078400000,1/8/2021 4:00,ETHUSD,1152.91,1275.94,1127,1227.74,90532.4333607
1610164800000,1/9/2021 4:00,ETHUSD,1227.74,1345,1175.95,1315.43,56310.0153771
1610251200000,1/10/2021 4:00,ETHUSD,1315.43,1352,1000,1101.2,92883.48304556
1610337600000,1/11/2021 4:00,ETHUSD,1101.2,1148.37,903.94,1088.38,176231.3080848
1610424000000,1/12/2021 4:00,ETHUSD,1088.38,1150,985.18,1045.77,65573.09686303
1610510400000,1/13/2021 4:00,ETHUSD,1045.77,1149.54,1010.62,1097.76,36760.52878756
1610596800000,1/14/2021 4:00,ETHUSD,1097.76,1255.94,1097.76,1219,5777.51018443
1610683200000,1/15/2021 4:00,ETHUSD,1219,1246.56,1070.7,1179.36,64687.68577712
1610769600000,1/16/2021 4:00,ETHUSD,1179.36,1293.99,1152.93,1241.89,39000.64919573
1610856000000,1/17/2021 4:00,ETHUSD,1241.89,1268.96,1165.07,1193.62,34076.84722498
1610942400000,1/18/2021 4:00,ETHUSD,1193.62,1347.79,1188.41,1322.18,43472.57774446
1611028800000,1/19/2021 4:00,ETHUSD,1322.18,1440.54,1303.8,1342.27,77853.89710711
1611115200000,1/20/2021 4:00,ETHUSD,1342.27,1389.79,1234.01,1327.31,61709.96368744
1611201600000,1/21/2021 4:00,ETHUSD,1327.31,1327.31,1037.1,1160.47,16598.12027443
1611288000000,1/22/2021 4:00,ETHUSD,1160.47,1275.57,1120.12,1234.14,44402.87779736
1611374400000,1/23/2021 4:00,ETHUSD,1234.14,1295.86,1198.29,1295.1,27228.6209274
1611460800000,1/24/2021 4:00,ETHUSD,1295.1,1478,1288.28,1428.59,56023.02336786
1611547200000,1/25/2021 4:00,ETHUSD,1428.59,1447.79,1293.54,1314.85,48189.41090809
1611633600000,1/26/2021 4:00,ETHUSD,1314.85,1376.34,1245.71,1311.11,32606.82942811
1611720000000,1/27/2021 4:00,ETHUSD,1311.11,1320.88,1200.65,1225,49291.98785243
